State, parcel_level, s, pass, number of parcels, number of fixings, percent fixed, time, 
NC,tract,16,2,"2,672","975",36.49,"17,654.84"
IL,tract,28,1,"3,265","42",1.29,"12.19"
IL,tract,29,1,"3,265","20",0.61,"12.40"
MS,county,39,1,"82","0",0.00,"0.03"
MS,county,38,1,"82","0",0.00,"0.03"
MI,tract,15,1,"3,017","1,107",36.69,"10.13"
NC,tract,16,3,"2,672","2,341",87.61,"6,714.83"
AL,county,11,2,"67","67",100.00,"0.00"
TN,tract,26,2,"1,701","595",34.98,"1,646.34"
AL,county,10,2,"67","67",100.00,"0.00"
TN,tract,27,2,"1,701","577",33.92,"1,583.78"
MI,tract,14,1,"3,017","1,306",43.29,"9.76"
NC,tract,17,3,"2,672","1,834",68.64,"13,920.26"
MI,tract,21,3,"3,017","1,389",46.04,"2,027.49"
NC,tract,22,1,"2,672","143",5.35,"9.52"
MI,tract,20,3,"3,017","1,494",49.52,"1,905.56"
NC,tract,23,1,"2,672","110",4.12,"9.59"
NJ,tract,30,1,"2,181","26",1.19,"9.22"
NJ,tract,31,1,"2,181","16",0.73,"9.46"
NC,tract,29,2,"2,672","52",1.95,"18,600.60"
TN,tract,19,3,"1,701","1,209",71.08,"49.40"
TN,tract,18,3,"1,701","1,228",72.19,"71.32"
NC,tract,28,2,"2,672","85",3.18,"13,871.47"
PA,tract,30,2,"3,446","1,261",36.59,"880.25"
MO,tract,19,1,"1,654","476",28.78,"9.12"
PA,tract,31,2,"3,446","1,004",29.14,"1,683.21"
MO,tract,18,1,"1,654","803",48.55,"9.60"
TX,tract,23,3,"6,896","1,044",15.14,"89,167.90"
IL,tract,22,3,"3,265","792",24.26,"4,472.24"
TX,tract,22,3,"6,896","1,290",18.71,"121,450.02"
IL,tract,23,3,"3,265","668",20.46,"4,048.14"
MS,county,32,2,"82","1",1.22,"0.46"
MS,county,33,2,"82","1",1.22,"0.46"
TX,tract,17,1,"6,896","2,079",30.15,"95.81"
PA,tract,46,3,"3,446","339",9.84,"6,681.25"
IL,tract,16,1,"3,265","601",18.41,"9.90"
NM,county,04,1,"33","33",100.00,"0.01"
TX,tract,16,1,"6,896","2,718",39.41,"82.46"
PA,tract,47,3,"3,446","277",8.04,"8,043.87"
IL,tract,17,1,"3,265","460",14.09,"10.56"
MS,county,06,2,"82","10",12.20,"0.12"
MS,county,07,2,"82","5",6.10,"0.12"
PA,tract,46,1,"3,446","55",1.60,"23.22"
IL,tract,16,3,"3,265","1,692",51.82,"1,092.50"
TX,tract,17,3,"6,896","5,281",76.58,"11,299.00"
MD,tract,25,2,"1,475","12",0.81,"241.14"
PA,tract,47,1,"3,446","53",1.54,"23.18"
IL,tract,17,3,"3,265","1,504",46.06,"1,615.55"
MD,tract,24,2,"1,475","19",1.29,"225.45"
TX,tract,16,3,"6,896","6,896",100.00,"2,381.61"
NM,county,04,3,"33","33",100.00,"0.00"
IL,tract,22,1,"3,265","174",5.33,"12.03"
TX,tract,23,1,"6,896","314",4.55,"101.23"
IL,tract,23,1,"3,265","130",3.98,"11.28"
TX,tract,22,1,"6,896","450",6.53,"103.01"
MO,tract,19,3,"1,654","1,654",100.00,"5.14"
MO,tract,18,3,"1,654","1,654",100.00,"0.00"
TN,tract,19,1,"1,701","672",39.51,"12.19"
TN,tract,18,1,"1,701","754",44.33,"5.42"
NJ,tract,30,3,"2,181","100",4.59,"2,394.09"
NJ,tract,31,3,"2,181","73",3.35,"2,372.94"
NC,tract,22,3,"2,672","439",16.43,"2,646.84"
MI,tract,21,1,"3,017","341",11.30,"11.13"
NC,tract,23,3,"2,672","348",13.02,"2,781.53"
MI,tract,20,1,"3,017","400",13.26,"11.15"
MO,tract,26,2,"1,654","165",9.98,"5,857.97"
MO,tract,27,2,"1,654","113",6.83,"6,179.52"
NC,tract,16,1,"2,672","446",16.69,"10.93"
MI,tract,15,3,"3,017","2,646",87.70,"452.12"
NC,tract,17,1,"2,672","358",13.40,"10.25"
MI,tract,14,3,"3,017","3,017",100.00,"238.75"
MS,county,39,3,"82","1",1.22,"0.19"
MS,county,38,3,"82","1",1.22,"0.19"
IL,tract,29,2,"3,265","94",2.88,"1,700.36"
IL,tract,28,2,"3,265","117",3.58,"1,471.66"
IL,tract,28,3,"3,265","212",6.49,"3,856.05"
IL,tract,29,3,"3,265","155",4.75,"3,883.13"
MS,county,38,2,"82","1",1.22,"0.46"
MS,county,39,2,"82","1",1.22,"0.46"
AL,county,10,1,"67","67",100.00,"0.03"
TN,tract,27,1,"1,701","193",11.35,"5.70"
MI,tract,14,2,"3,017","1,748",57.94,"63.41"
MI,tract,15,2,"3,017","1,507",49.95,"198.55"
AL,county,11,1,"67","67",100.00,"0.03"
TN,tract,26,1,"1,701","234",13.76,"5.94"
MO,tract,27,3,"1,654","1,654",100.00,"1,174.13"
MO,tract,26,3,"1,654","1,654",100.00,"1,042.05"
NC,tract,23,2,"2,672","280",10.48,"12,914.37"
NC,tract,22,2,"2,672","341",12.76,"13,074.19"
NJ,tract,31,2,"2,181","34",1.56,"1,524.05"
NJ,tract,30,2,"2,181","57",2.61,"1,858.46"
NC,tract,28,1,"2,672","22",0.82,"10.03"
NC,tract,29,1,"2,672","12",0.45,"9.90"
MO,tract,18,2,"1,654","1,654",100.00,"2.14"
PA,tract,31,1,"3,446","488",14.16,"22.36"
MO,tract,19,2,"1,654","1,296",78.36,"114.15"
PA,tract,30,1,"3,446","534",15.50,"21.93"
MS,county,33,1,"82","0",0.00,"0.03"
